8150,113694;8150,113694;8150,113694;8150,113694;8150,113694;8150,113694;8225,779254;8287,419918;8332,623676;8361,025652;8373,968741;8372,98146;8360,525656;8339,572756;8317,851135;8303,926222;8299,448956;8295,638861;8278,431558;8237,857369;8172,405554;8085,931542;7981,292627;7858,930263;7756,262363;7656,649001;7533,746051;7422,262985;7236,550774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8104,112875;8104,112875;8104,112875;8104,112875;8104,112875;8104,112875;8181,931134;8243,400779;8286,345063;8311,143939;8320,277553;8316,368434;8302,240992;8280,08089;8256,607213;8239,896013;8231,567098;8222,995883;8199,938811;8151,886241;8076,253807;7976,059728;7853,645469;7726,423796;7615,707453;7507,859646;7378,222753;7258,857971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8058,098621;8058,098621;8058,098621;8058,098621;8058,098621;8058,098621;8134,737436;8194,33111;8234,700564;8260,928343;8262,517294;8256,059333;8240,088373;8216,398306;8191,604682;8174,112639;8165,727632;8156,853416;8130,516207;8071,710506;7972,126678;7830,019994;7721,228108;7586,409605;7467,713704;7352,870736;7215,787308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8015,051294;8015,051294;8015,051294;8015,051294;8015,051294;8015,051294;8086,027339;8141,770591;8179,914898;8205,151421;8206,481987;8199,756881;8182,659773;8155,9951;8126,25485;8102,578437;8088,309713;8075,713707;8050,236736;7999,59506;7833,988064;7698,000972;7581,30807;7438,985192;7313,553548;7190,993429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7975,21012;7975,21012;7975,21012;7975,21012;7975,21012;7975,21012;8036,839589;8087,994259;8125,910935;8154,02268;8159,152234;8154,325528;8134,463133;8098,54832;8053,940402;8013,726672;7988,890314;7982,370313;7992,250846;7860,855335;7701,902139;7558,501844;7433,982793;7285,418094;7152,54183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7937,692436;7937,692436;7937,692436;7937,692436;7937,692436;7937,692436;7988,646729;8035,017762;8073,526137;8105,859255;8115,989597;8113,747533;8091,518783;8047,358676;7990,244657;7936,282118;7900,249347;7888,461769;7901,607546;7728,31641;7562,332316;7411,619754;7280,518963;7125,025793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7901,659146;7901,659146;7901,659146;7901,659146;7901,659146;7901,659146;7941,679161;7983,305721;8022,749161;8059,923213;8076,076327;8078,061095;8055,676848;8005,380566;7935,863598;7862,800443;7800,115095;7752,945897;7768,381514;7588,267922;7415,375789;7258,617577;7120,234519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7867,397087;7867,397087;7867,397087;7867,397087;7867,397087;7867,397087;7895,858803;7931,641063;7970,647333;8011,724173;8034,710799;8044,428121;7988,066105;7927,910323;7886,671714;7770,965773;7632,041276;7622,226393;7627,606987;7440,807396;7262,296074;7098,815303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7833,386752;7833,386752;7833,386752;7833,386752;7833,386752;7833,386752;7852,4591;7882,242108;7918,387689;7959,168947;7984,211206;7997,337411;7942,567822;7875,548623;7810,32343;7646,098271;7503,360299;7484,100412;7479,381997;7287,202682;7102,412816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7800,527766;7800,527766;7800,527766;7800,527766;7800,527766;7800,527766;7814,623496;7835,815706;7859,619012;7916,987173;7929,575672;7933,672662;7845,580014;7795,43486;7681,186623;7517,180284;7367,388347;7338,664143;7324,980967;7126,771092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7775,424882;7775,424882;7775,424882;7775,424882;7775,424882;7775,424882;7775,629668;7774,612788;7819,971136;7864,920926;7869,826857;7865,693971;7719,69049;7656,424347;7551,677025;7380,957894;7224,220108;7187,168029;7163,717668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7735,975084;7735,975084;7735,975084;7735,975084;7735,975084;7735,975084;7717,661979;7734,198506;7765,883855;7804,225898;7803,753904;7772,134106;7580,769856;7527,332256;7414,829503;7237,525962;7075,086525;7028,938754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7675,812097;7675,812097;7675,812097;7675,812097;7675,812097;7675,812097;7675,547295;7683,559118;7709,758571;7734,417143;7710,511276;7639,171343;7452,953347;7390,925897;7270,739354;7088,117699;6919,324784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7623,910312;7623,910312;7623,910312;7623,910312;7623,910312;7623,910312;7623,960917;7625,087199;7636,284106;7637,618029;7576,599621;7510,370149;7317,894843;7247,30026;7120,645449;6932,069069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7574,269278;7574,269278;7574,269278;7574,269278;7574,269278;7574,269278;7566,611046;7557,530524;7536,240392;7503,381237;7448,853425;7374,271168;7175,688397;7097,690221;6963,880704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7517,317086;7517,317086;7517,317086;7517,317086;7517,317086;7517,317086;7499,021202;7464,082456;7404,268756;7376,869549;7313,869218;7230,969177;7027,556681;6941,430847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7449,158532;7449,158532;7449,158532;7449,158532;7449,158532;7449,158532;7405,415046;7334,277614;7279,428166;7243,189796;7171,741;7081,69627;6872,841334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7355,18029;7355,18029;7355,18029;7355,18029;7355,18029;7355,18029;7276,106589;7210,617119;7147,514194;7102,43507;7023,690773;6925,789011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7226,576295;7226,576295;7226,576295;7226,576295;7226,576295;7226,576295;7153,426893;7079,950105;7008,618703;6955,815564;6869,060535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7104,73171;7104,73171;7104,73171;7104,73171;7104,73171;7104,73171;7023,79625;6942,367566;6863,9359;6802,679635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6975,983496;6975,983496;6975,983496;6975,983496;6975,983496;6975,983496;6887,304933;6799,052422;6712,822751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6840,42131;6840,42131;6840,42131;6840,42131;6840,42131;6840,42131;6745,126477;6649,367716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6699,210699;6699,210699;6699,210699;6699,210699;6699,210699;6699,210699;6596,628979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6551,724061;6551,724061;6551,724061;6551,724061;6551,724061;6551,724061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6420,689579;6420,689579;6420,689579;6420,689579;6420,689579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6292,275788;6292,275788;6292,275788;6292,275788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6166,430272;6166,430272;6166,430272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6043,101667;6043,101667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5922,239633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
